date,ALL,A,NS,CNAME,PTR,TXT,AAAA
2014-01-15 20,9434,2608,5218,1608,0,0,0
2014-01-15 21,8028,1981,3962,2085,0,0,0
2014-01-15 22,7079,1681,3362,2036,0,0,0
2014-01-15 23,7761,2088,4176,1497,0,0,0
2014-01-16 00,3694,926,1852,916,0,0,0
2014-01-16 01,2411,565,1132,714,0,0,0
2014-01-16 02,1150,255,514,381,0,0,0
2014-01-16 03,862,189,378,295,0,0,0
2014-01-16 04,775,162,326,287,0,0,0
2014-01-16 05,666,144,288,234,0,0,0
2014-01-16 06,958,236,472,250,0,0,0
2014-01-16 07,4740,1414,2828,498,0,0,0
2014-01-16 08,7565,2023,4048,1494,0,0,0
2014-01-16 09,10777,2716,5432,2629,0,0,0
2014-01-16 10,10872,2643,5286,2943,0,0,0
2014-01-16 11,9397,2305,4612,2480,0,0,0
2014-01-16 12,9778,2558,5116,2104,0,0,0
2014-01-16 13,9318,2209,4418,2691,0,0,0
2014-01-16 14,10940,2714,5426,2799,0,1,0
2014-01-16 15,12219,3084,6168,2967,0,0,0
2014-01-16 16,9346,2246,4494,2606,0,0,0
2014-01-16 17,7323,1840,3680,1803,0,0,0
2014-01-16 18,6491,1637,3274,1580,0,0,0
2014-01-16 19,9168,2394,4788,1986,0,0,0
2014-01-16 20,8711,2207,4414,2090,0,0,0
2014-01-16 21,7894,1892,3784,2218,0,0,0
2014-01-16 22,6638,1612,3224,1802,0,0,0
2014-01-16 23,7341,1962,3924,1455,0,0,0
2014-01-17 00,3608,897,1794,917,0,0,0
2014-01-17 01,2158,547,1094,517,0,0,0
2014-01-17 02,1412,346,692,373,0,1,0
2014-01-17 03,863,181,362,320,0,0,0
2014-01-17 04,847,193,386,268,0,0,0
2014-01-17 05,784,173,346,265,0,0,0
2014-01-17 06,959,229,458,272,0,0,0
2014-01-17 07,5366,1625,3252,489,0,0,0
2014-01-17 08,7584,1970,3944,1670,0,0,0
2014-01-17 09,11542,2964,5928,2650,0,0,0
2014-01-17 10,9469,2038,4076,3355,0,0,0
2014-01-17 11,7165,1467,2935,2763,0,0,0
2014-01-17 12,5882,1249,2498,2135,0,0,0
2014-01-17 13,7344,1556,3111,2677,0,0,0
2014-01-17 14,9112,1879,3760,3473,0,0,0
2014-01-17 15,7307,1485,2970,2852,0,0,0
2014-01-17 16,6601,1364,2728,2509,0,0,0
2014-01-17 17,4088,817,1634,1637,0,0,0
2014-01-17 18,1855,381,762,712,0,0,0
2014-01-17 19,1872,379,758,735,0,0,0
2014-01-17 20,2279,473,946,860,0,0,0
2014-01-17 21,2313,454,908,951,0,0,0
2014-01-17 22,1728,340,680,708,0,0,0
2014-01-17 23,1506,291,582,633,0,0,0
2014-01-18 00,1310,259,518,533,0,0,0
2014-01-18 01,795,165,330,300,0,0,0
2014-01-18 02,689,121,242,326,0,0,0
2014-01-18 03,518,86,174,258,0,0,0
2014-01-18 04,471,80,160,231,0,0,0
2014-01-18 05,431,69,138,224,0,0,0
2014-01-18 06,561,103,206,252,0,0,0
2014-01-18 07,715,123,248,344,0,0,0
2014-01-18 08,1619,306,612,701,0,0,0
2014-01-18 09,2401,435,872,1094,0,0,0
2014-01-18 10,2696,529,1058,1109,0,0,0
2014-01-18 11,2707,487,978,1242,0,0,0
2014-01-18 12,2148,412,824,912,0,0,0
2014-01-18 13,2555,502,1003,1050,0,0,0
2014-01-18 14,3215,641,1282,1292,0,0,0
2014-01-18 15,3670,723,1450,1497,0,0,0
2014-01-18 16,3535,711,1422,1402,0,0,0
2014-01-18 17,2900,589,1178,1133,0,0,0
2014-01-18 18,2565,498,996,1071,0,0,0
2014-01-18 19,2949,576,1156,1217,0,0,0
2014-01-18 20,4841,1121,2242,1478,0,0,0
2014-01-18 21,3230,634,1270,1326,0,0,0
2014-01-18 22,3140,597,1194,1349,0,0,0
2014-01-18 23,2755,538,1076,1141,0,0,0
2014-01-19 00,1182,219,438,525,0,0,0
2014-01-19 01,1145,218,438,489,0,0,0
2014-01-19 02,469,84,168,217,0,0,0
2014-01-19 03,297,50,100,147,0,0,0
2014-01-19 04,304,57,116,131,0,0,0
2014-01-19 05,250,40,80,130,0,0,0
2014-01-19 06,222,32,64,126,0,0,0
2014-01-19 07,549,103,208,238,0,0,0
2014-01-19 08,703,134,268,301,0,0,0
2014-01-19 09,1422,265,530,627,0,0,0
2014-01-19 10,1931,381,764,786,0,0,0
2014-01-19 11,2367,465,930,972,0,0,0
2014-01-19 12,2748,527,1056,1165,0,0,0
2014-01-19 13,2925,553,1110,1262,0,0,0
2014-01-19 14,3246,602,1203,1441,0,0,0
2014-01-19 15,3042,573,1148,1321,0,0,0
2014-01-19 16,3247,614,1230,1403,0,0,0
2014-01-19 17,2762,541,1082,1139,0,0,0
2014-01-19 18,3170,644,1288,1238,0,0,0
2014-01-19 19,2732,536,1072,1124,0,0,0
2014-01-19 20,2815,547,1094,1174,0,0,0
2014-01-19 21,3798,736,1472,1590,0,0,0
2014-01-19 22,3506,682,1364,1460,0,0,0
2014-01-19 23,2649,504,1008,1137,0,0,0
2014-01-20 00,1734,335,670,729,0,0,0
2014-01-20 01,1062,206,414,442,0,0,0
2014-01-20 02,571,97,194,280,0,0,0
2014-01-20 03,719,126,254,339,0,0,0
2014-01-20 04,501,94,188,219,0,0,0
2014-01-20 05,446,67,146,233,0,0,0
2014-01-20 06,497,85,174,238,0,0,0
2014-01-20 07,3137,882,1768,487,0,0,0
2014-01-20 08,2786,511,1030,1245,0,0,0
2014-01-20 09,4955,973,1944,2038,0,0,0
2014-01-20 10,6737,1377,2754,2606,0,0,0
2014-01-20 11,6171,1284,2568,2319,0,0,0
2014-01-20 12,4779,980,1960,1839,0,0,0
2014-01-20 13,4831,950,1912,1969,0,0,0
2014-01-20 14,4823,968,1936,1919,0,0,0
2014-01-20 15,4444,896,1796,1752,0,0,0
2014-01-20 16,4014,799,1598,1617,0,0,0
2014-01-20 17,3587,709,1418,1460,0,0,0
